id_cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Tempo de serviço,Telefone,Multiplas linhas,Servico de internet,Seguranca online,Backup,Protecao de dispositivo,Suporte tecnico,Streaming TV,Streaming Filmes,Contrato,Faturamento,Metodo de pagamento,valor_mensal,valor_total,Contas_Diarias
2612RRIDN,1,Masculino,Não,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,81.0,340.85,2.7
2615YVMYX,0,Masculino,Sim,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,107.5,7713.55,3.5833333333333335
2616FLVQC,0,Masculino,Não,0,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,0.6516666666666667
2616UUTFK,0,Masculino,Não,1,0,33,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Bank transfer automatic,72.75,2447.45,2.425
2619WFQWU,1,Feminino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,70.15,70.15,2.3383333333333334
2621UDNLU,0,Feminino,Não,1,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.85,72.0,0.6950000000000001
2623DRYAM,0,Feminino,Não,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,3.3916666666666666
2625TRCZQ,0,Feminino,Não,1,0,51,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,49.65,2553.35,1.655
2626URJFX,1,Masculino,Não,1,1,4,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,50.9,225.6,1.6966666666666665
2626VEEWG,0,Masculino,Não,1,1,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card automatic,19.4,1284.2,0.6466666666666666
2632IVXVF,0,Feminino,Não,1,1,68,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,111.75,7511.3,3.725
2632TACXW,0,Feminino,Não,1,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,23.65,1416.75,0.7883333333333333
2632UCGVD,1,Masculino,Sim,1,0,66,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,100.05,6871.9,3.335
2634HCZGT,1,Masculino,Sim,1,0,53,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,2.0016666666666665
2636ALXXZ,1,Feminino,Sim,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.6,69.6,2.32
2636OHFMN,1,Masculino,Não,1,0,4,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,48.55,201.0,1.6183333333333332
2636SJDOU,0,Masculino,Não,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card automatic,84.3,5289.05,2.81
2637FKFSY,0,Feminino,Não,1,0,3,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,46.1,130.15,1.5366666666666666
2639UGMAZ,0,Masculino,Sim,0,0,71,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,1.8816666666666668
2640LYMOV,0,Masculino,Não,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.65,38.8,0.6549999999999999
2640PMGFL,1,Masculino,Não,0,1,27,1,Yes,Fiber optic,No,No,No,Yes,No,No,Monthtomonth,Yes,Electronic check,79.5,2180.55,2.65
2642DTVCO,1,Masculino,Sim,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,85.05,746.5,2.835
2642MAWLJ,0,Feminino,Não,1,1,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,20.25,717.95,0.675
2645QTLMB,1,Masculino,Não,0,0,7,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.25,669.0,3.1416666666666666
2649HWLYB,0,Masculino,Não,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer automatic,76.15,4929.55,2.5383333333333336
2650GYRYL,0,Masculino,Não,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer automatic,19.45,600.25,0.6483333333333333
2651ZCBXV,0,Masculino,Não,0,0,54,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card automatic,108.0,5760.65,3.6
2654VBVPB,0,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Bank transfer automatic,19.9,19.9,0.6633333333333333
2656FMOKZ,1,Feminino,Sim,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,74.45,1145.7,2.481666666666667
2656TABEH,1,Masculino,Não,1,0,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,100.2,420.2,3.3400000000000003
2657ALMWY,1,Feminino,Sim,1,0,26,1,No,Fiber optic,No,Yes,No,No,No,Yes,Monthtomonth,No,Electronic check,84.95,2169.75,2.8316666666666666
2657VPXTA,0,Feminino,Não,1,1,10,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,88.85,929.45,2.9616666666666664
2659VXMWZ,1,Masculino,Não,1,1,67,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,3.71
2660EMUBI,1,Masculino,Sim,0,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,95.35,898.35,3.1783333333333332
2661GKBTK,0,Masculino,Não,1,1,60,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer automatic,76.95,4543.95,2.565
2662NNTDK,0,Masculino,Não,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,24.8,1600.95,0.8266666666666667
2664XJZNO,0,Masculino,Não,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,104.9,7559.55,3.496666666666667
2665NPTGL,0,Feminino,Sim,1,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,98.1,2510.7,3.27
2667WYLWJ,1,Feminino,Não,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,0.6583333333333333
2668TZSPS,0,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.45,20.45,0.6816666666666666
2669OIDSD,0,Feminino,Não,1,0,48,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,100.05,4834.0,3.335
2669QVCRG,0,Feminino,Não,0,0,41,1,Yes,Fiber optic,Yes,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,81.3,3190.65,2.71
2672DZUOY,1,Masculino,Não,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,25.15,25.15,0.8383333333333333
2672HUYVI,1,Feminino,Não,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,91.1,455.3,3.0366666666666666
2672OJQZP,0,Feminino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailed check,44.75,44.75,1.4916666666666667
2672TGEFF,0,Feminino,Não,1,1,37,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,88.8,3340.55,2.96
2673CXQEU,0,Feminino,Sim,0,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,3.683333333333333
2673ZALNP,0,Feminino,Não,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,0.6633333333333333
2674MIAHT,0,Feminino,Não,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailed check,80.3,324.2,2.6766666666666667
2674MLXMN,0,Feminino,Sim,0,0,71,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,99.65,6951.15,3.3216666666666668
2675DHUTR,0,Masculino,Sim,1,0,58,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,98.9,5780.7,3.296666666666667
2675IJRGJ,0,Masculino,Não,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,19.65,978.0,0.6549999999999999
2675OTVVJ,0,Masculino,Sim,1,0,31,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthtomonth,No,Electronic check,89.45,2807.65,2.981666666666667
2676ISHSF,0,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.3,20.3,0.6766666666666666
2676OXPPQ,0,Masculino,Não,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,55.7,335.65,1.8566666666666667
2676SSLTO,0,Masculino,Não,0,0,49,1,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer automatic,66.15,3199.0,2.205
2680XKKNJ,0,Feminino,Não,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer automatic,58.2,469.25,1.9400000000000002
2682KEVRP,0,Feminino,Sim,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,0.6683333333333333
2683BPJSO,1,Masculino,Não,1,0,29,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,84.45,2467.1,2.815
2683JXWQQ,0,Masculino,Não,1,1,61,0,No phone service,DSL,Yes,No,Yes,No,No,No,Monthtomonth,No,Bank transfer automatic,33.6,2117.2,1.12
2684EIWEO,1,Feminino,Sim,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Monthtomonth,No,Credit card automatic,91.7,2758.15,3.0566666666666666
2685SREOM,1,Feminino,Não,1,1,25,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,89.1,2368.4,2.9699999999999998
2688BHGOG,0,Masculino,Sim,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,79.55,718.55,2.6516666666666664
2690DVRVK,0,Masculino,Não,1,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,0.685
2691NZETQ,1,Masculino,Não,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,85.35,758.6,2.8449999999999998
2692AQCPF,0,Feminino,Não,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card automatic,108.05,7118.9,3.6016666666666666
2692BUCFV,0,Masculino,Sim,0,0,29,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,101.45,2948.6,3.381666666666667
2692PFYTJ,0,Feminino,Não,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,25.75,25.75,0.8583333333333333
2694CIUMO,0,Feminino,Não,0,0,12,1,Yes,Fiber optic,No,No,No,Yes,No,No,Monthtomonth,Yes,Credit card automatic,79.55,958.25,2.6516666666666664
2696ECXKC,0,Feminino,Não,1,1,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,3.3633333333333337
2696NARTR,1,Masculino,Não,0,0,11,1,No,Fiber optic,No,No,No,Yes,No,No,Monthtomonth,Yes,Electronic check,73.85,926.25,2.4616666666666664
2696RZVZW,0,Masculino,Não,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,25.05,1629.2,0.8350000000000001
2697NQBPF,0,Masculino,Não,0,0,34,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,105.35,3540.65,3.5116666666666663
2700LUEVA,0,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Credit card automatic,20.75,20.75,0.6916666666666667
2703AMTUL,0,Masculino,Não,1,1,36,1,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,1.7883333333333333
2706QZIHY,0,Feminino,Não,1,0,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,0.84
2709UQGNP,0,Masculino,Não,0,0,10,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Mailed check,51.65,524.5,1.7216666666666667
2710WYVXG,0,Feminino,Não,0,0,3,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,2.3699999999999997
2712SYWAY,0,Feminino,Não,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Electronic check,25.7,25.7,0.8566666666666667
2716GFZOR,0,Masculino,Não,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Monthtomonth,Yes,Credit card automatic,86.1,3551.65,2.8699999999999997
2717HVIZY,0,Feminino,Não,0,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.05,163.6,0.6683333333333333
2718GAXQD,1,Feminino,Sim,1,1,4,1,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Electronic check,46.0,181.6,1.5333333333333334
2718YSKCS,0,Masculino,Não,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,19.6,1387.45,0.6533333333333334
2719BDAQO,1,Masculino,Não,0,0,17,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,93.85,1625.65,3.128333333333333
2720FVBQP,0,Feminino,Não,1,1,6,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,48.95,273.25,1.6316666666666668
2720WGKHP,1,Masculino,Sim,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.0,181.7,3.1333333333333333
2722JMONI,1,Feminino,Sim,1,0,1,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Electronic check,49.55,49.55,1.6516666666666666
2722VOJQL,1,Masculino,Não,0,0,64,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card automatic,105.65,6903.1,3.521666666666667
2724FJDYW,0,Masculino,Não,0,1,39,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer automatic,54.85,2191.7,1.8283333333333334
2725IWWBA,0,Masculino,Não,1,1,46,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,1.8966666666666667
2725KXXWT,1,Masculino,Não,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,90.75,90.75,3.025
2725TTRIQ,0,Feminino,Não,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,84.2,5986.55,2.8066666666666666
2729VNVAP,0,Feminino,Não,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.8,641.35,0.66
2731GJRDG,0,Feminino,Não,0,0,32,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,109.55,3608.0,3.6516666666666664
2732ISEZX,0,Feminino,Não,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.5,104.3,0.6833333333333333
2737WFVYW,1,Feminino,Não,0,0,2,0,No phone service,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,45.25,85.5,1.5083333333333333
2737YNGYW,1,Feminino,Não,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,No,Electronic check,80.55,184.1,2.685
2739CACDQ,0,Feminino,Sim,0,0,17,1,Yes,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Credit card automatic,82.65,1470.05,2.7550000000000003
2739CCZMB,0,Masculino,Não,0,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Credit card automatic,20.35,122.0,0.6783333333333333
2740JFBOK,0,Masculino,Não,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Electronic check,24.0,226.55,0.8
2740TVLFN,0,Masculino,Não,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,50.15,50.15,1.6716666666666666
2746DIJLO,0,Feminino,Não,0,0,41,1,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card automatic,56.3,2364.0,1.8766666666666665
2748MYRVK,1,Feminino,Não,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer automatic,99.9,6137.0,3.33
2749CTKAJ,0,Masculino,Não,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0.6716666666666666
2750BJLSB,0,Feminino,Não,0,0,47,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,3.4566666666666666
2753JMMCV,0,Masculino,Não,0,0,65,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card automatic,74.2,4805.65,2.4733333333333336
2754SDJRD,0,Feminino,Sim,0,0,8,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,100.15,908.55,3.3383333333333334
2754VDLTR,1,Masculino,Não,0,1,10,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,95.2,930.4,3.1733333333333333
2754XBHTB,1,Feminino,Não,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Bank transfer automatic,77.65,714.15,2.5883333333333334
2758RNWXS,0,Masculino,Não,0,0,35,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,2.9733333333333336
2761OCIAX,1,Masculino,Sim,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,74.7,165.4,2.49
2761XECQW,0,Masculino,Sim,1,0,8,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Mailed check,43.35,371.4,1.445
2770NSVDG,0,Masculino,Não,1,0,24,0,No phone service,DSL,No,No,Yes,No,No,No,Monthtomonth,No,Electronic check,29.1,688.0,0.9700000000000001
2773MADBQ,0,Feminino,Não,0,0,36,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.1,1901.25,1.77
2773OVBPK,0,Masculino,Não,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,111.3,7567.2,3.71
2774LVQUS,1,Feminino,Sim,1,0,15,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Monthtomonth,Yes,Electronic check,83.05,1258.3,2.768333333333333
2775SEFEE,0,Masculino,Não,0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer automatic,61.9,0.0,2.0633333333333335
2777PHDEI,1,Feminino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,No,Electronic check,78.05,78.05,2.6016666666666666
2778OCLGR,1,Masculino,Sim,1,0,24,0,No phone service,DSL,Yes,No,No,No,No,Yes,Monthtomonth,No,Bank transfer automatic,39.1,971.3,1.3033333333333335
2782JEEBU,0,Masculino,Não,0,0,21,0,No phone service,DSL,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Mailed check,36.0,780.15,1.2
2782LFZVW,0,Feminino,Não,0,0,11,1,Yes,DSL,No,No,No,No,No,Yes,Monthtomonth,Yes,Mailed check,58.95,601.6,1.965
2786GCDPI,0,Feminino,Sim,0,0,50,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,104.95,5222.35,3.4983333333333335
2788CJQAQ,0,Masculino,Não,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,0.6483333333333333
2789CZANW,0,Feminino,Não,1,1,64,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer automatic,110.3,6997.3,3.6766666666666667
2789HQBOU,0,Masculino,Não,0,0,3,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,80.35,253.8,2.6783333333333332
2790XUYMV,0,Masculino,Não,0,1,71,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card automatic,85.45,6028.95,2.8483333333333336
2791SFVEW,0,Feminino,Não,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Bank transfer automatic,20.15,238.15,0.6716666666666666
2792LSHWX,0,Feminino,Não,0,0,1,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Monthtomonth,Yes,Mailed check,83.4,83.4,2.7800000000000002
2792VPPET,0,Masculino,Não,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Electronic check,20.5,76.95,0.6833333333333333
2794XIMMO,1,Masculino,Não,1,0,53,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,3184.25,2.015
2796NNUFI,0,Feminino,Não,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,0.6649999999999999
2796UUZZO,0,Masculino,Não,1,1,63,1,No,Fiber optic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Credit card automatic,80.3,4896.35,2.6766666666666667
2798NYLMZ,0,Masculino,Não,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,108.55,7616.0,3.618333333333333
2799ARNLO,0,Feminino,Sim,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.35,341.6,2.3116666666666665
2799TSLAG,0,Feminino,Não,1,1,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,25.3,1748.55,0.8433333333333334
2800QQUSO,0,Masculino,Não,0,0,42,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,100.3,4222.95,3.3433333333333333
